,pareto
0,0.3307661651856925
1,0.2946307755952202
2,0.3162413460529476
3,0.3475301465775924
4,0.3176312222451121
5,0.2891988139391734
6,0.34032262477497544
7,0.31929467576745224
8,0.30624065818678253
9,0.32214078690316394
10,0.3483207481475836
11,0.3983725923089242
12,0.35443335500763634
13,0.36403372803887896
14,0.3925093139512461
15,0.3164458163938843
16,0.3629480867066493
17,0.3545363552913064
18,0.2964335911968301
19,0.36168447665732906
20,0.3862137581075729
21,0.3877589762804595
22,0.3266130009679056
23,0.2855729671368818
24,0.33696981419001837
25,0.28648944228725665
26,0.3566193992218371
27,0.3132816933871834
28,0.3085487720130355
29,0.3384963394368038
30,0.3161646915266819
31,0.3497731513310415
32,0.3157201700000609
33,0.350014894065914
34,0.3864317232819392
35,0.31764597650665705
36,0.3416238143236676
37,0.3234291247776064
38,0.3325082087463778
39,0.32584168064034175
40,0.3211268124555866
41,0.29539263734049526
42,0.3651956946156298
43,0.2996920273095402
44,0.3476452201473846
45,0.3651525134431072
46,0.2880604326026228
47,0.30411846268689585
48,0.3145693161383301
49,0.3285449171354147
50,0.3797344766107918
51,0.34166040104582934
52,0.3170969807007374
53,0.3450751360623061
54,0.4069402588012235
55,0.32165175650561245
56,0.29332464994732454
57,0.34059380329841504
58,0.3277037031941541
59,0.3742451714094894
60,0.28691974534608783
61,0.3121368932057964
62,0.34300629196004406
63,0.3164440610733563
64,0.3635810009072988
65,0.3113073426353091
66,0.31956419071908304
67,0.29106004812172326
68,0.36402124649070455
69,0.35913400127251777
70,0.34298979038912886
71,0.3176008738726888
72,0.3206674201169508
73,0.2718499134130314
74,0.2961616165521567
75,0.2772648688601333
76,0.36343751606958385
77,0.31256879433052215
78,0.31659599018691
79,0.34248285130113953
80,0.31258560885987446
81,0.3508800222956126
82,0.35017438313236104
83,0.359837654376918
84,0.37435179290848025
85,0.29853468111742243
86,0.31365476776458284
87,0.3145410565648985
88,0.33676389979858556
89,0.2993048183186399
90,0.3073544407003352
91,0.36356373740513037
92,0.31724242532918306
93,0.3053366107505652
94,0.3548264460144775
95,0.33987669801440856
96,0.3325691989244303
97,0.3521774914463735
98,0.3271513490829538
99,0.3693945683312652
100,0.3722646438660493
