,pareto
0,0.33074601446397633
1,0.3143378006454913
2,0.33951919934425756
3,0.27207784568537496
4,0.2891308617211194
5,0.35480756647632594
6,0.29615215533581496
7,0.35646324174380073
8,0.39570033361687923
9,0.34487834352289176
10,0.34384476801858227
11,0.32142534817255375
12,0.31950357066462187
13,0.2619455088007784
14,0.36727870943598007
15,0.3754431869495376
16,0.3679838642975508
17,0.2976386120577202
18,0.35367381910466417
19,0.32492215710477446
20,0.34597205468658315
21,0.2838075846922105
22,0.32121451272646717
23,0.3206788979049436
24,0.2689618321989328
25,0.36126882979672836
26,0.28513960145340106
27,0.347193904490578
28,0.3189619704664973
29,0.39814918751037226
30,0.3511566029233723
31,0.370555716294024
32,0.36572460145071745
33,0.30408158654070855
34,0.29858389048922473
35,0.25933683066409624
36,0.3837434138228173
37,0.28271835106358045
38,0.34795362559537174
39,0.3531786837350164
40,0.3335592768502685
41,0.36916228168409726
42,0.33686887141610516
43,0.3188287527751121
44,0.3282949842119634
45,0.3413874335604233
46,0.3488067900688974
47,0.3957390968723972
48,0.35570518524492917
49,0.3202513818081625
50,0.3097904203740375
51,0.339379899051427
52,0.31434956838742356
53,0.35570714465498976
54,0.3154808460503963
55,0.3198844543187927
56,0.40960593316310184
57,0.3189848047844318
58,0.3093140827609512
59,0.31367168700907877
60,0.36059459851454784
61,0.28047168147096274
62,0.3222098976649385
63,0.356596710193064
64,0.32964090777206007
65,0.29929991840320286
66,0.3100532962890894
67,0.3135722068818968
68,0.3182988785733785
69,0.33588200507202043
70,0.35199031071117126
71,0.41081803974746167
72,0.30554646727922347
73,0.3382186795427946
74,0.34689983674234043
75,0.29666040009351585
76,0.32230579828654377
77,0.31271317567394413
78,0.28881776829091027
79,0.3885379986342086
80,0.314189293251773
81,0.3834441582742725
82,0.3125941539733467
83,0.42750095073609556
84,0.28879965391452783
85,0.3242174623228803
86,0.34177656036932275
87,0.36123344891515474
88,0.3635210844259588
89,0.3676962917023616
90,0.4174421018960294
91,0.29749155029369256
92,0.28956501549901914
93,0.36820230250831426
94,0.38638630980694044
95,0.2779975154135962
96,0.34860675136747665
97,0.43729328874399886
98,0.31473380833146397
99,0.3113777871177282
100,0.3358578949798145
101,0.3649313536691299
102,0.4078587512310122
103,0.29721018652175213
104,0.3204245737538803
105,0.2955920178626754
106,0.361034998762619
107,0.308987843282396
108,0.3674395463598149
109,0.2838744060538814
110,0.3460539831268778
111,0.36719024528277805
112,0.32328634786605503
113,0.30031930817600144
114,0.3223805004573857
115,0.3365756351002699
116,0.31508282805144894
117,0.3883274508578206
118,0.28434287734990416
119,0.3171079327333644
120,0.28106260174346226
121,0.32539653957653986
122,0.26905155098587763
123,0.2883106189551981
124,0.298891132627
125,0.31186299742160645
126,0.3108902351433123
127,0.29321460275840927
128,0.2934858410296054
129,0.37214629060165133
130,0.349576273895193
131,0.3451537775505699
132,0.2891678532807286
133,0.3611984473964212
134,0.25787100339338526
135,0.347252732154084
136,0.3112351626036642
137,0.34730843202403533
138,0.3721194759746804
139,0.30900679486982907
140,0.37582555636748427
141,0.2990493994157074
142,0.3547538031542019
143,0.3786519944355324
144,0.3526511006834598
145,0.3082714439631315
146,0.3826565922413171
147,0.31702063804423564
148,0.3497473356699138
149,0.31027881416869746
150,0.3625298316621456
151,0.3620333548228405
152,0.35394745373062536
153,0.31925207188863153
154,0.2781193979893476
155,0.3886328083286494
156,0.33369032784983943
157,0.3308552434602235
158,0.38011462924516265
159,0.3134510805680941
160,0.3056000642838317
161,0.34381959439001347
162,0.29466466748711806
163,0.3262542015690849
164,0.30823883277755015
165,0.42884158945280115
166,0.32048008232693925
167,0.39717977847195585
168,0.37391144270181126
169,0.3514070696732621
170,0.3468539811230905
171,0.307659995708314
172,0.34251470425394154
173,0.32443624966090695
174,0.3417197735997896
175,0.30584527036223313
176,0.3307529681029023
177,0.2961270785551888
178,0.319012740350964
179,0.345286295481928
180,0.3044385888635446
181,0.29602885821414326
182,0.3128733068844107
183,0.28575358939727
184,0.351440151405273
185,0.3727975981072232
186,0.2663320716691146
187,0.34385802864129067
188,0.371655992555836
189,0.33915920612202877
190,0.344791157497427
191,0.3152028554801436
192,0.41218509831510014
193,0.44985115308463003
194,0.30295326511513077
195,0.31713768903181416
196,0.30920495784591934
197,0.3736497786623249
198,0.312073014600335
199,0.3018275026163026
200,0.4014229357115298
201,0.32981413416602917
202,0.31978855451620686
203,0.34722515917141467
204,0.31949362928990915
205,0.34320993794239524
206,0.33211486667550566
207,0.33347402017506744
208,0.27790754761647674
209,0.34648299923322207
210,0.35837036663904265
211,0.3415946055721113
212,0.336922465486266
213,0.2951154459797838
214,0.3037890871752523
215,0.3427758866621567
216,0.32003018453805954
217,0.3601163856001917
218,0.35758792167468284
219,0.39698467256665537
220,0.3070355773521368
221,0.31986576837138553
222,0.36599579452014014
223,0.2668563337037394
224,0.3723407818793111
225,0.36036992054100864
226,0.2950704617902538
227,0.3491664519100425
228,0.3349996381188341
229,0.38739994433363256
230,0.3210144237007804
231,0.3475478134200721
232,0.31827885331098493
233,0.3664527484484272
234,0.3699023026440967
235,0.3392492440667251
236,0.3238161008205137
237,0.32558354429790576
238,0.3859503070020538
239,0.2731010980984673
240,0.28286411215358814
241,0.416335568068584
242,0.3948031101045033
243,0.32493772260681786
244,0.31324113378478297
245,0.331476890082978
246,0.2940205610561349
247,0.3159906881336161
248,0.34427528927253465
249,0.3850467193843625
250,0.3617901080624679
251,0.3817150412112012
252,0.33712569506708406
253,0.302206547102793
254,0.3004266549885692
255,0.30543840553684276
256,0.3440635029445986
257,0.3260556130741555
258,0.363655021358894
259,0.3851919838728316
260,0.35136102578527423
261,0.3036421989648265
262,0.3410937869290505
263,0.3625953073066439
264,0.27496745483095253
265,0.3165396215514906
266,0.3336968290722227
267,0.2954940847685254
268,0.3547836803007802
269,0.3209890607952435
270,0.31589446747873046
271,0.3868412615212431
272,0.33188359794280714
273,0.3633294306034502
274,0.4575275416541285
275,0.295454655506231
276,0.36236731553779095
277,0.35964992969429677
278,0.3044413248959054
279,0.31096379640485033
280,0.3084451802539408
281,0.3258799240760189
282,0.3384603125093159
283,0.3593429711345433
284,0.3892411423244944
285,0.3239152035530938
286,0.3570934972286437
287,0.3733480248332312
288,0.36913201984849814
289,0.333156947444456
290,0.33086045437480016
291,0.3269779368574842
292,0.28513025465756764
293,0.31732456740155196
294,0.3505973888778513
295,0.3568158037903597
296,0.3221686275286688
297,0.30862549728706956
298,0.3421527908820754
299,0.34747790837303
300,0.2756388171980292
301,0.29665751757319997
302,0.2945624196812171
303,0.36891647899952684
304,0.3394646331156232
305,0.3742919971226993
306,0.3504673368894899
307,0.3521982278243992
308,0.36989376418251585
309,0.31098891056777306
310,0.3651636482155021
311,0.3319082011478597
312,0.3464157848276079
313,0.3444100026968192
314,0.36159518472116736
315,0.27795889803064283
316,0.33682786759899846
317,0.273058159442468
318,0.32529731630720843
319,0.34051341523294026
320,0.33441536388742704
321,0.2612932257295855
322,0.3264659373444397
323,0.3725761677690423
324,0.33453011709688024
325,0.2953357493858666
326,0.3470182387667681
327,0.34008634851336556
328,0.3276940920468292
329,0.290329888716352
330,0.27501895793498593
331,0.35681455944028356
332,0.3760138197935025
333,0.34141525009760937
334,0.29201843431807856
335,0.35141716301470205
336,0.30580987828322403
337,0.32054849375985145
338,0.3418248077039483
339,0.2936510830625066
340,0.34793484722635953
341,0.3474444306550516
342,0.3726571452696094
343,0.3442126242075412
344,0.3628179694654682
345,0.36018149998302584
346,0.3164004775007165
347,0.3228377422159184
348,0.3594357633588383
349,0.3342809315692722
350,0.27240366259875953
351,0.35439609341094813
352,0.33636556341680773
353,0.3230451871411782
354,0.4241612675189549
355,0.30103357587137414
