,pareto
0,0.38360871708824046
1,0.35214240549566117
2,0.2920304691601762
3,0.4407251013945414
4,0.30457009648148164
5,0.327428961273775
6,0.3336262053262855
7,0.30134297030316826
8,0.40133327916165373
9,0.3158587011236854
10,0.3393095114213908
11,0.29752054588788496
12,0.37481857768433674
13,0.34189662839663437
14,0.382367974479188
15,0.31780270510125336
16,0.3228400715091682
17,0.3310732402314846
18,0.3349970565460376
19,0.32824857551152176
20,0.37553598463600496
21,0.3591220193372731
22,0.2960671210336875
23,0.3190287010481897
24,0.37593768821523277
25,0.2850096700999747
26,0.32937834156363516
27,0.3305979161230441
28,0.338511715597872
29,0.4290346350774971
30,0.3543340903724253
31,0.3968559115102543
32,0.4054580652020752
33,0.30723673033392174
34,0.33389373297126235
35,0.4195173942254377
36,0.3931861480517327
37,0.31816794119578623
38,0.32464859009168245
39,0.3552421510316781
40,0.32976062556814345
41,0.28999970317731866
42,0.36490968848506894
43,0.36456735982473276
44,0.34843774338246547
45,0.29928295743349653
46,0.3984590930229937
47,0.3075780351595681
48,0.368219355216768
49,0.3486034247988904
50,0.3291947596549502
51,0.3667071964725661
52,0.4204437014405206
53,0.3635480009311244
54,0.3248356379989485
55,0.332702144468931
56,0.3288105274483815
57,0.3119054934820448
58,0.3748715441954714
59,0.37554090002789964
60,0.33122991931573353
61,0.36337657750847907
62,0.3309252193683956
63,0.3642666413118579
64,0.32599682401708313
65,0.3103968680832257
66,0.2980655393030885
67,0.29303244866418876
68,0.3260493109705864
69,0.45388531567564316
70,0.2535677493038215
71,0.3158225821134877
72,0.3225470256642053
73,0.3927966967390123
74,0.29237572898258535
75,0.3300947542774291
76,0.3531540741957009
77,0.3013864988035039
78,0.3154033587546722
79,0.35286852763643206
80,0.38998482050753774
81,0.2945924341527968
82,0.3634177132725341
83,0.2997171179868011
84,0.36381691476108075
85,0.3253071263601776
86,0.3224643499015845
87,0.3098216928658955
88,0.30019490650594416
89,0.34220574910222734
90,0.3163379859568969
91,0.3247259512195597
92,0.37429412087896635
93,0.311639037238381
94,0.34349346824438465
95,0.3160961578288517
96,0.36738709303766137
97,0.33454595748730726
98,0.32696262350587546
99,0.3542752539239648
100,0.3290282703967177
101,0.32678965392365006
102,0.3023500749763283
103,0.35036731463655724
104,0.3345068952984912
105,0.3370686587139728
106,0.3303576146672942
107,0.3041455403170052
108,0.31406984551760275
109,0.3158618272935171
110,0.3759651411889367
111,0.34108469351995924
112,0.34886211123448063
113,0.22846516742350628
114,0.3518212452990516
115,0.3333765288368804
116,0.345180423795583
117,0.33769951256830655
118,0.33228830878181226
119,0.3617655698720327
120,0.314378102722029
121,0.32160848464093894
122,0.36512044195005716
123,0.38098897861337944
124,0.308686480044012
125,0.2870720724433264
126,0.2750489771048481
127,0.37407881257626474
128,0.38714508682975435
129,0.33163945860067273
130,0.27599185940863585
131,0.3193289678423296
132,0.3437096613311395
133,0.29451225330158387
134,0.35729615293319045
135,0.40056032380795714
136,0.3540146408219986
137,0.3179240328090408
138,0.29761969727075155
139,0.31864015962599695
140,0.31305942756683247
141,0.3169738255116217
142,0.31633984941583543
143,0.32602075597912583
144,0.3312908213838039
145,0.32738013948993294
146,0.2896495282804252
147,0.3229922780699792
148,0.3203543309346194
149,0.3044472676921302
150,0.35830174224541694
151,0.34048729733812
152,0.33116865655050204
153,0.30974713149091493
154,0.2887530490772683
155,0.329175816744383
156,0.3655323104735656
157,0.33881172556271916
158,0.41022377662645537
159,0.3397632242498653
160,0.3537904704534427
161,0.27749413887280744
162,0.4104609046932574
163,0.35935587602561414
164,0.31643860619427117
165,0.2775639489755573
166,0.33193634416958007
167,0.331459486506022
168,0.37605797260378715
169,0.3547137927031189
170,0.38699950279780465
171,0.3045578849857026
172,0.3539128760108152
173,0.34364155448597017
174,0.3750344629194092
175,0.2789181424014052
176,0.35242312258778236
177,0.33456217462976595
178,0.39232395246483176
179,0.3312638409111627
180,0.30398034520205464
181,0.38380713784876425
182,0.3711021129776735
183,0.35773192598076325
184,0.35714250248177754
185,0.3538236689603558
186,0.32658186135803163
187,0.2941881125437645
188,0.361738078917539
189,0.28140199283958367
190,0.38201346644495815
191,0.3294699060847753
192,0.35081659723273767
193,0.33188661289228766
194,0.32959326807823397
195,0.40346901505811683
196,0.28292692166330885
197,0.4026612742353764
198,0.2737402114712204
199,0.3017684828651191
200,0.32115195020166026
201,0.26201901490697277
202,0.34865090584671954
203,0.37013030992490936
204,0.34394732404087863
205,0.2855590667369578
206,0.3823426369725398
207,0.33167890112770093
208,0.4128625916332491
209,0.3441316988199042
210,0.3225575681742016
211,0.32262999926190883
212,0.33810187411594145
213,0.3978966799720722
214,0.3767076739240699
215,0.31581765096123976
216,0.33293828668659237
217,0.29235298441274904
218,0.3415273506313741
219,0.3521324307923294
220,0.32553440891736907
221,0.2942741925113549
222,0.34174387117919247
223,0.30705401956787065
224,0.3546765131939744
225,0.31179152566939516
226,0.3309601470101802
227,0.3510443087779733
228,0.4115028981347761
229,0.3555276167360873
230,0.2868423919790145
231,0.3405500659288413
232,0.3177947929068465
233,0.2752309608184842
234,0.28762767279370594
235,0.2684541220383213
236,0.3294290839222875
237,0.37390719486881585
238,0.2912389281316818
239,0.2690151389495359
240,0.3399623677799599
241,0.352219577981034
242,0.31551874234256844
243,0.4017622729008598
244,0.3624130120074408
245,0.31021144463213773
246,0.3232603313145702
247,0.33950981075483316
248,0.3512529317304788
249,0.31581875722883934
250,0.3320749234856613
251,0.4057847004028741
252,0.3678618541716194
253,0.29288229719638154
254,0.39662205576543114
255,0.30613813858459293
256,0.3405405638236014
257,0.28429714420015517
258,0.30849278834772914
259,0.2863871840789672
260,0.3559225991220678
261,0.30025165583730934
262,0.342069537152795
263,0.2912047408554613
264,0.37922971743162076
265,0.34947118470733735
266,0.31330982824068165
267,0.2849890664208115
268,0.38710681408970876
269,0.2915489207421741
270,0.3817366331585437
271,0.27678432150541926
272,0.33517751878123947
273,0.29115745414081434
274,0.3590546781621465
275,0.2780043617985235
276,0.3366468020654479
277,0.3788469044386601
278,0.3445925710855243
279,0.3459282652347151
280,0.341554400265608
281,0.30431160717819583
282,0.35618719417704703
283,0.40190125028192863
284,0.3036753109521506
285,0.31192807788913796
286,0.3569625987318319
287,0.30969442289807764
288,0.3169489348957679
289,0.375286552344913
290,0.3955094406783589
291,0.30375397310721325
292,0.32644042370084314
293,0.38286795369464766
294,0.32567417070283416
295,0.33153491452526596
296,0.2884017046519656
297,0.3406587659679192
298,0.4498798582410522
299,0.32154200755993917
300,0.31651573946964856
301,0.3330336439259989
302,0.31789379424458997
303,0.4000827028623915
304,0.3746090276240579
305,0.290167095738882
306,0.34332264930744555
307,0.3853779046279403
308,0.36596305054522604
309,0.367264603950134
310,0.27730027988080336
311,0.28789911053182954
312,0.29673666471902993
313,0.3205690246613556
314,0.32102617417510776
315,0.33829465642930756
316,0.2873097630421386
317,0.364886247188524
318,0.37895006530527603
319,0.29744265470869713
320,0.3296109781225476
321,0.33083022633610676
322,0.35359161631985964
323,0.2712348268205241
324,0.3218808468456682
325,0.2890546191078154
326,0.28768105021463375
327,0.2973468911479273
328,0.28582584632006125
329,0.38251693977274803
330,0.3066023576312806
331,0.3461056129147503
332,0.30169410883862213
333,0.33839265066411034
334,0.31092792015546117
335,0.3268371752535442
336,0.29829396583870993
337,0.3298883449214646
338,0.33862138235071465
339,0.33050346766565986
340,0.27294951092204295
341,0.2855319633303591
342,0.3130201494832624
343,0.41912177726104355
344,0.32681659604513985
345,0.3425778047399713
346,0.3459790512392063
347,0.30251398228428295
348,0.3990792269837549
349,0.3435542138586442
350,0.34554313514452206
351,0.26968214710675514
352,0.3035670456395419
353,0.32987778100327897
354,0.373169232817853
355,0.32047355692277724
356,0.36921908756807414
357,0.3301622654002432
358,0.3058452367867813
359,0.40552568155396973
360,0.32468659543526573
361,0.36286740993518996
362,0.291684648351374
363,0.35237919522052774
364,0.35321501787033766
365,0.3527462377040617
366,0.33404735031214966
367,0.3735266166413067
368,0.3154145233872588
369,0.3466008240405174
370,0.29874186018018883
371,0.2982069111698354
372,0.38193555957441344
373,0.3254802241846169
374,0.34393446944320527
375,0.328608732219282
376,0.273033689992015
377,0.314789192961698
378,0.2672396321352984
379,0.2915420819102894
380,0.33315165992413404
381,0.31536337232909223
382,0.3300178064946768
383,0.38525979714849484
384,0.32238791666566957
385,0.3461214785912924
386,0.32319207709240877
387,0.40184014867842055
388,0.3063790435258492
389,0.29456760024767586
390,0.3184640206150558
391,0.3154677695692412
392,0.28744577439055347
393,0.33245536470372583
394,0.2550640829935219
395,0.3320100272433819
396,0.4142355541082754
397,0.3163464127768859
398,0.3300429584119469
399,0.3384200030200169
400,0.34037309965900153
401,0.31717797860276575
402,0.3061051145062274
403,0.4346080819046814
404,0.3657743773752441
405,0.2970581972125215
406,0.3644314529561783
407,0.4152087086838884
408,0.3698123324457815
409,0.2917338036746003
410,0.29236058373367396
411,0.3486528187921806
412,0.31927178437729786
413,0.37548080970668285
414,0.3369573793415718
415,0.4029839011625998
416,0.3405038300031978
417,0.3744929706448
418,0.34047489803366454
419,0.3450538881870472
420,0.34124772889712335
421,0.3303076241470631
422,0.33493431829066
423,0.3151955178291989
424,0.4040082033283389
425,0.2923861494641022
426,0.4214315009580506
427,0.31259033899050476
428,0.2642680211308153
429,0.3208958879326016
