,pareto
0,0.3978707679790166
1,0.4355906001723374
2,0.26522084500433124
3,0.41385043124473114
4,0.27036934791136513
5,0.317404063073926
6,0.3790936609993637
7,0.3193434413559309
8,0.36969998597150944
9,0.35088153657597115
10,0.29850437256370693
11,0.2705881791709279
12,0.35762931210491444
13,0.30246239515178563
14,0.38721033691780177
15,0.3694376471229016
16,0.3500093632816372
17,0.3924388343814193
18,0.33398092000803803
19,0.3946887964106871
20,0.28616003057033695
21,0.34042905758435266
22,0.3592779872771026
23,0.33955491509679
24,0.2596963978420039
25,0.3176640182715092
26,0.34410824872107376
27,0.34378298028078086
28,0.3466781605280577
29,0.3739059874230368
30,0.3338535793071224
31,0.3632908336715608
32,0.3512167782531129
33,0.32419295071911247
34,0.2929778568275306
35,0.29027383119331973
36,0.33536034655367275
37,0.34727313223625267
38,0.31054811991796477
39,0.34106701107639487
40,0.32381705957572254
41,0.3814773864107339
42,0.3685977466844311
43,0.3187503024981925
44,0.2568631929487686
45,0.37410129882935256
46,0.27802559445350544
47,0.27591637831185184
48,0.25793086911192664
49,0.33998415755781697
50,0.4053809320425163
51,0.3030204360314138
52,0.4247040584820184
53,0.3293843473994707
54,0.3921315925101517
55,0.33571989399144997
56,0.32178331600980964
57,0.3019537065709662
58,0.37584247410219457
59,0.2511588007073448
60,0.3411477570451145
61,0.3361697274109233
62,0.4812418055344952
63,0.30721109144988523
64,0.36265595635584014
65,0.33244631464949204
66,0.40664211314473603
67,0.26202594742493407
68,0.29489441230717545
69,0.29147262671800106
70,0.3048254074600668
71,0.4347256118889908
72,0.2927441909057399
73,0.2740416021835411
74,0.3131834211575673
75,0.30677268951136477
76,0.2954761456825594
77,0.3527055848751848
78,0.33677702346292904
79,0.31903288165874294
80,0.3435670076424363
81,0.28891442485109253
82,0.3245890940082512
83,0.32859089583773515
84,0.3064319715548842
85,0.3950195362091504
86,0.37216686141377964
87,0.3124119516110276
88,0.36748352749520413
89,0.35918986933292946
90,0.4151555990953075
91,0.3526480078617425
92,0.3931282254430484
93,0.2855517954461595
94,0.29756354018907294
95,0.38598252508993147
96,0.3402645423731968
97,0.3286596958296972
98,0.40598726101771143
99,0.3072018223993479
100,0.3256354552313542
101,0.3413702546380318
102,0.35102787952236614
103,0.41218888950331734
104,0.41448942559569274
105,0.4037910286577096
106,0.355571937430866
107,0.43061431550997503
108,0.30581437959959595
109,0.327023790322698
110,0.35145188768902313
111,0.32542959795567683
112,0.3677366782188928
113,0.40357924542270956
114,0.41423771399077935
115,0.3635371598231874
116,0.33144963416493556
117,0.2994522993130932
118,0.2909735694371866
119,0.3409430142192838
120,0.35611678844723577
121,0.291639413165846
122,0.33778799206679105
123,0.44166398423577413
124,0.31980510419420466
125,0.3337330505406376
126,0.37940657529412725
127,0.2878364366983021
128,0.3295447997510875
129,0.30113659786258357
130,0.3388345764518224
131,0.30543364785542315
