,cauchy
0,0.9241893302738486
1,1.0118708640319893
2,1.0721065794923403
3,1.0731826922957368
4,1.1994853822632927
5,0.9283217072776611
6,0.8221791151251683
7,1.444627691832804
8,0.9714273710228927
9,0.8778392034290777
10,0.7844847811888115
11,1.1100612914796746
12,1.1289983087531794
13,0.9001024131823462
14,0.684196130228271
15,0.8277946072231888
16,1.1829394421874164
17,1.0868643504184923
18,1.1499607712018398
19,0.9649145399402465
20,1.5580931647717031
21,0.9126187973764132
22,1.1339615847241253
23,1.0822784594741757
24,1.0351070655037502
25,1.0995188090878472
26,1.160894842760632
27,1.069979006696842
28,0.8163303872415075
29,1.0668524633584373
30,0.8628167675858263
31,0.8636257604015015
32,0.9527202679549364
33,0.9741811992031132
34,0.7706502470206588
35,0.9470773308973137
36,0.8102581555098121
37,1.099857628721621
38,1.1654240582837627
39,0.8146332003913952
40,0.9144790301910888
41,0.9521555543015325
42,0.8732033049331227
43,0.797605946311801
44,1.2282548173929089
45,1.3242559183276055
46,0.9490416280544965
47,1.2428348389693065
48,0.9972672096493042
49,0.8097992798893447
50,0.9242281604817996
51,1.0130793689164859
52,0.9788230252943294
53,1.0942634804153792
54,0.9303740538555598
55,1.0560359023701658
56,0.5809030093773173
57,1.2192923945937033
58,0.8294374377863214
59,0.9572773196151908
60,0.8749479563637786
61,0.9387241169832298
62,0.8757557350169718
63,1.0651958380341287
64,1.070550084912712
65,0.8290139214032638
66,1.0991716375744598
67,0.8901131355514269
68,0.8847825419310571
69,1.1174911930607832
70,1.0546044545671123
71,0.984066709523839
72,1.0679471508582457
73,0.9934439864029886
74,1.0923945772554264
75,0.9389529432356009
76,0.9338714091049712
77,1.2757858041056762
78,0.9627749213057346
79,1.2145648328465155
80,1.148194107290636
81,0.9266494863633203
82,1.1288970969299803
83,1.0102923231319088
84,0.9578266438206533
85,1.0371662486545878
86,0.8948531292715499
87,0.9680277940741759
88,1.0236123141520468
89,0.6181373838903608
90,0.7556054601266204
91,0.7813122841051724
92,1.0444902526557909
93,0.8915965694739079
94,1.1121148060476491
95,1.0516830954666232
96,1.1659005840528094
97,1.0335634649187178
98,0.9023686708741144
99,0.8624549430137762
100,1.006500943010963
101,0.9234023397753113
102,1.0130122731449527
103,0.9571219237065287
104,0.9174489986820037
105,1.0205968106193681
106,0.7622753963067659
107,0.9427397959729056
108,1.0217278973428936
109,0.9837496698055775
110,1.126781860881301
111,0.9366127589268014
112,1.1425740396271455
113,0.9449230037989917
114,0.9970399099226626
115,1.1188440589663253
116,0.973293357424423
117,0.6928487750191834
118,0.7889846410638491
